0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
4
6
7
7
7
7
7
7
6
6
6
6
6
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
