0
2
2
2
1
2
2
2
2
2
2
4
4
2
2
2
2
2
2
4
106
107
37
39
42
72
71
72
81
42
77
75
75
11
21
80
46
82
48
51
18
27
35
23
22
32
25
33
33
42
57
32
41
66
37
37
35
42
47
46
56
51
49
57
49
54
81
64
56
76
67
55
55
56
52
60
57
57
52
49
55
82
51
55
63
52
52
57
51
55
55
56
68
61
51
53
64
58
61
53
51
60
56
61
54
73
58
56
53
59
51
69
52
57
58
52
69
54
58
55
56
62
61
61
60
60
50
64
47
64
58
48
72
55
66
55
86
55
54
55
53
61
88
53
59
73
53
53
54
89
57
54
67
58
48
58
63
59
59
47
65
63
119
47
68
66
74
57
93
71
59
67
53
55
53
55
61
52
68
58
70
60
59
65
49
57
55
74
55
62
71
52
72
54
59
60
55
60
53
56
54
58
61
50
51
64
56
54
55
61
88
55
54
62
55
58
58
58
64
54
60
65
51
61
55
59
62
57
53
58
58
60
62
56
55
57
66
64
54
54
73
70
53
58
57
141
37
77
159
40
70
108
59
54
46
58
54
50
54
49
65
53
50
60
56
84
51
48
49
51
49
50
65
54
51
66
51
52
63
48
64
66
51
48
54
50
50
49
54
57
49
51
67
64
56
52
53
51
52
56
63
60
65
52
52
50
59
47
51
55
51
61
54
54
64
81
47
56
50
56
53
53
51
52
59
52
50
57
65
55
53
55
83
81
60
64
48
58
48
51
54
49
55
53
59
53
48
65
49
52
54
46
52
84
54
52
51
69
48
53
52
62
58
53
53
56
51
69
52
62
53
55
57
60
53
56
58
53
60
56
54
60
55
56
66
66
55
54
56
57
53
59
59
51
112
75
52
58
68
54
61
52
60
53
56
59
51
61
59
56
54
53
62
55
54
50
57
62
52
60
58
57
59
59
59
50
63
53
63
73
67
59
68
57
48
52
59
55
57
51
56
71
62
54
58
57
57
57
52
53
61
53
55
53
62
72
63
58
70
55
50
59
57
71
54
56
54
66
53
57
53
60
56
53
62
65
65
55
51
67
70
55
59
61
54
61
63
53
57
55
90
54
60
57
60
72
50
54
54
53
51
55
62
52
58
62
52
69
87
55
57
53
49
52
55
64
49
57
54
50
51
56
49
60
65
64
51
49
55
55
51
51
49
54
48
60
55
56
52
60
62
55
56
53
57
53
55
49
64
68
53
57
49
82
51
52
59
68
52
52
56
59
57
54
53
70
48
52
55
78
65
51
48
48
53
62
113
56
51
49
50
48
50
67
61
59
48
49
56
54
49
55
46
52
55
49
67
49
50
49
53
54
49
49
63
58
50
54
49
86
51
51
50
64
52
65
51
55
65
50
51
67
51
57
64
51
55
65
49
56
50
58
64
67
63
50
53
61
53
53
64
53
53
83
50
54
51
55
48
60
48
51
56
53
54
65
56
64
49
52
81
52
48
62
50
54
51
53
57
52
64
57
50
53
52
52
52
69
56
52
50
68
56
49
54
50
54
66
51
57
52
53
49
71
63
54
57
57
47
